3.313,-7.446247108,-7.554224485,-7.661526112,-7.74691765,-7.832147294,-7.923036673,-8.001000338,-8.148211343,-8.311939189,-8.104536239,-8.282346053,-8.352646765,-9.006099417,-8.54350268,-9.094999412,-8.793834811,-8.954470768,-9.045218256,-9.175260693,-9.206000421,-9.110498135,-9.532606325,-9.68027117,-9.817421544,-9.808015695,-9.988335214,-10.19920102
3.314,-7.463814954,-7.572162536,-7.680045966,-7.765953337,-7.851668129,-7.943071498,-8.021502635,-8.169514499,-8.333986177,-8.127471073,-8.306460898,-8.377081906,-9.041843245,-8.569108046,-9.131861782,-8.820869422,-8.982447172,-9.073763957,-9.206754524,-9.237399803,-9.140441962,-9.566159485,-9.714908209,-9.852771859,-9.843326354,-10.02481313,-10.23710159
3.315,-7.481499245,-7.590210945,-7.698679474,-7.785105723,-7.871308016,-7.963228697,-8.042129156,-8.190946914,-8.356165313,-8.150548107,-8.330726575,-8.401670943,-9.077817322,-8.594873027,-9.168963219,-8.848072369,-9.010598315,-9.102488569,-9.238459326,-9.26900353,-9.170566643,-9.599935281,-9.749778271,-9.888357665,-9.878871258,-10.06153507,-10.27525789
3.316,-7.499300317,-7.608370296,-7.717427244,-7.804375443,-7.891067608,-7.983508952,-8.062880595,-8.212509318,-8.378477356,-8.173768211,-8.355144034,-8.426414888,-9.114022743,-8.620798662,-9.206304863,-8.875444776,-9.038925384,-9.131393321,-9.27037675,-9.300813147,-9.200873425,-9.633935497,-9.784883276,-9.924180889,-9.914652314,-10.09850309,-10.31367211
3.317,-7.51721851,-7.626641179,-7.736289892,-7.823763139,-7.910947562,-8.003912946,-8.083757651,-8.234202446,-8.400923071,-8.197132264,-8.379714236,-8.451314766,-9.150460611,-8.646886,-9.243887865,-8.902987777,-9.067429577,-9.160479453,-9.302508463,-9.332830216,-9.23136357,-9.668161944,-9.82022517,-9.960243481,-9.950671451,-10.13571923,-10.35234645
3.318,-7.535254174,-7.645024189,-7.755268038,-7.843269455,-7.930948541,-8.024441373,-8.104761028,-8.256027041,-8.423503231,-8.220641152,-8.40443815,-8.47637161,-9.187132043,-8.673136102,-9.281713387,-8.930702521,-9.096112104,-9.18974822,-9.334856155,-9.365056319,-9.262038354,-9.702616452,-9.855805923,-9.996547418,-9.986930626,-10.17318559,-10.39128313
3.319,-7.553407661,-7.663519927,-7.774362307,-7.862895042,-7.951071214,-8.045094929,-8.125891437,-8.277983852,-8.446218615,-8.244295769,-8.429316753,-8.501586464,-9.224038166,-8.699550039,-9.319782602,-8.958590165,-9.12497419,-9.219200891,-9.367421534,-9.397493057,-9.29289907,-9.737300877,-9.891627531,-10.0330947,-10.02343182,-10.21090428,-10.43048442
3.32,-7.57167933,-7.682128994,-7.793573329,-7.882640556,-7.971316255,-8.065874318,-8.147149594,-8.300073634,-8.469070009,-8.268097019,-8.454351035,-8.526960381,-9.261180118,-8.726128892,-9.358096699,-8.986651881,-9.154017072,-9.248838747,-9.400206329,-9.430142049,-9.323947024,-9.772217097,-9.927692017,-10.06988736,-10.06017705,-10.24887745,-10.46995262
3.321,-7.590069547,-7.700852003,-7.81290174,-7.90250666,-7.991684345,-8.08678025,-8.168536222,-8.322297149,-8.492058209,-8.292045813,-8.479541991,-8.552494428,-9.298559049,-8.752873753,-9.396656876,-9.014888853,-9.183242001,-9.278663084,-9.433212289,-9.463004935,-9.35518354,-9.807367014,-9.964001431,-10.10692746,-10.09716833,-10.28710726,-10.50969004
3.322,-7.608578682,-7.719689565,-7.83234818,-7.922494019,-8.012176169,-8.107813439,-8.190052052,-8.344655164,-8.515184013,-8.316143071,-8.504890629,-8.578189678,-9.336176122,-8.779785726,-9.435464345,-9.043302275,-9.212650239,-9.308675212,-9.466441187,-9.496083374,-9.386609957,-9.842752555,-10.00055785,-10.14421708,-10.13440775,-10.32559593,-10.54969906
3.323,-7.627207113,-7.738642302,-7.851913296,-7.942603307,-8.032792418,-8.128974609,-8.211697819,-8.367148456,-8.538448233,-8.340389721,-8.530397966,-8.604047219,-9.37403251,-8.806865925,-9.474520331,-9.071893358,-9.242243066,-9.338876455,-9.499894814,-9.529379046,-9.418227633,-9.878375674,-10.03736337,-10.18175832,-10.17189737,-10.36434568,-10.58998206
3.324,-7.645955222,-7.757710837,-7.871597739,-7.962835201,-8.053533791,-8.150264485,-8.233474265,-8.389777806,-8.561851682,-8.364786699,-8.556065028,-8.630068147,-9.412129403,-8.834115478,-9.513826073,-9.100663322,-9.272021771,-9.369268152,-9.533574985,-9.562893651,-9.45003794,-9.914238346,-10.07442013,-10.21955334,-10.20963934,-10.40335878,-10.63054148
3.325,-7.664823399,-7.7768958,-7.891402166,-7.983190385,-8.074400991,-8.171683804,-8.255382139,-8.412544003,-8.585395186,-8.389334953,-8.581892853,-8.656253572,-9.450467999,-8.861535521,-9.553382823,-9.129613402,-9.30198766,-9.399851656,-9.567483536,-9.596628911,-9.482042268,-9.950342576,-10.11173029,-10.2576043,-10.24763578,-10.44263754,-10.67137976
3.326,-7.68381204,-7.796197825,-7.91132724,-8.003669549,-8.095394727,-8.193233306,-8.277422196,-8.435447843,-8.609079575,-8.414035436,-8.607882486,-8.682604612,-9.489049513,-8.889127204,-9.593191849,-9.158744846,-9.332142054,-9.430628338,-9.601622328,-9.630586568,-9.514242025,-9.986690395,-10.14929605,-10.2959134,-10.28588888,-10.48218427,-10.71249942
3.327,-7.702921546,-7.815617554,-7.931373629,-8.024273387,-8.116515715,-8.214913738,-8.299595198,-8.458490129,-8.63290569,-8.438889113,-8.634034987,-8.7091224,-9.527875172,-8.91689169,-9.633254431,-9.188058915,-9.362486287,-9.461599579,-9.635993242,-9.664768388,-9.546638634,-10.02328386,-10.18711961,-10.33448288,-10.32440084,-10.52200134,-10.75390299
3.328,-7.722152326,-7.835155632,-7.951542007,-8.0450026,-8.137764677,-8.236725853,-8.321901915,-8.481671671,-8.656874376,-8.463896957,-8.660351421,-8.735808077,-9.566946217,-8.94483015,-9.673571864,-9.217556884,-9.393021707,-9.492766781,-9.670598185,-9.699176157,-9.579233541,-10.06012505,-10.22520323,-10.373315,-10.36317391,-10.56209115,-10.79559303
3.329,-7.741504794,-7.854812708,-7.971833054,-8.065857895,-8.159142341,-8.258670412,-8.344343122,-8.504993286,-8.680986489,-8.489059949,-8.686832869,-8.762662799,-9.606263903,-8.972943773,-9.714145461,-9.247240041,-9.42374968,-9.524131359,-9.705439087,-9.733811685,-9.612028205,-10.09721608,-10.2635492,-10.41241204,-10.40221035,-10.60245612,-10.83757216
3.33,-7.760979372,-7.87458944,-7.992247454,-8.086839984,-8.18064944,-8.280748182,-8.366919601,-8.528455799,-8.705242893,-8.514379083,-8.713480419,-8.789687731,-9.645829501,-9.001233755,-9.754976548,-9.277109691,-9.454671584,-9.555694744,-9.740517902,-9.768676805,-9.645024108,-10.1345591,-10.30215982,-10.45177634,-10.44151245,-10.64309872,-10.87984303
3.331,-7.780576489,-7.89448649,-8.012785899,-8.107949587,-8.202286718,-8.302959937,-8.389632143,-8.552060042,-8.729644459,-8.539855358,-8.740295173,-8.816884053,-9.685644296,-9.029701308,-9.796066468,-9.307167149,-9.485788815,-9.587458384,-9.775836609,-9.803773372,-9.678222747,-10.17215627,-10.34103744,-10.49141025,-10.48108256,-10.68402146,-10.92240832
3.332,-7.800296578,-7.914504525,-8.033449086,-8.129187428,-8.224054919,-8.325306458,-8.412481545,-8.575806855,-8.754192066,-8.565489787,-8.767278241,-8.844252956,-9.725709587,-9.058347657,-9.837416579,-9.337413749,-9.517102783,-9.619423743,-9.811397214,-9.839103268,-9.711625642,-10.21000979,-10.38018444,-10.53131617,-10.52092304,-10.72522686,-10.96527076
3.333,-7.820140082,-7.934644217,-8.054237719,-8.150554237,-8.245954798,-8.347788532,-8.435468609,-8.599697085,-8.778886602,-8.59128339,-8.794430746,-8.871795643,-9.766026692,-9.087174037,-9.879028257,-9.367850836,-9.548614916,-9.651592304,-9.847201747,-9.874668395,-9.745234329,-10.24812189,-10.41960324,-10.57149653,-10.56103629,-10.76671751,-11.00843312
3.334,-7.840107448,-7.954906247,-8.075152506,-8.172050752,-8.267987116,-8.370406954,-8.458594148,-8.623731587,-8.803728966,-8.617237198,-8.821753824,-8.89951333,-9.80659694,-9.116181701,-9.920902894,-9.398479773,-9.580326656,-9.683965563,-9.883252264,-9.910470684,-9.779050368,-10.28649484,-10.45929627,-10.61195379,-10.60142474,-10.80849602,-11.05189821
3.335,-7.860199133,-7.975291297,-8.096194162,-8.193677717,-8.29015264,-8.393162526,-8.481858981,-8.647911224,-8.82872006,-8.643352253,-8.84924862,-8.927407247,-9.847421682,-9.14537191,-9.963041902,-9.429301936,-9.612239463,-9.716545038,-9.919550849,-9.94651209,-9.813075337,-10.32513091,-10.49926602,-10.65269043,-10.64209086,-10.85056504,-11.09566889
3.336,-7.880415599,-7.995800059,-8.11736341,-8.215435881,-8.312452143,-8.416056056,-8.505263933,-8.672236866,-8.853860801,-8.669629605,-8.876916292,-8.955478635,-9.888502281,-9.174745944,-10.00544671,-9.460318719,-9.644354814,-9.749332262,-9.956099613,-9.982794591,-9.847310834,-10.36403245,-10.53951501,-10.69370901,-10.68303717,-10.89292726,-11.13974806
3.337,-7.900757316,-8.016433229,-8.138660977,-8.237326,-8.334886407,-8.439088362,-8.528809838,-8.696709392,-8.87915211,-8.696070316,-8.904758009,-8.98372875,-9.92984012,-9.204305093,-10.04811876,-9.491531529,-9.676674202,-9.782328786,-9.992900694,-10.0193202,-9.88175848,-10.40320181,-10.58004579,-10.73501209,-10.72426619,-10.93558541,-11.18413865
3.338,-7.92122476,-8.03719151,-8.160087597,-8.259348837,-8.357456219,-8.462260267,-8.552497539,-8.721329689,-8.90459492,-8.72267546,-8.932774955,-9.012158861,-9.971436599,-9.234050663,-10.09105951,-9.522941791,-9.709199138,-9.815536181,-10.02995626,-10.05609094,-9.916419916,-10.44264137,-10.62086095,-10.77660228,-10.76578051,-10.97854227,-11.22884366
3.339,-7.941818415,-8.058075608,-8.181644011,-8.281505162,-8.380162374,-8.485572602,-8.576327883,-8.746098652,-8.930190172,-8.749446118,-8.960968324,-9.040770251,-10.01329313,-9.263983975,-10.13427046,-9.554550945,-9.741931152,-9.848956036,-10.0672685,-10.09310887,-9.951296807,-10.48235356,-10.66196312,-10.81848224,-10.80758275,-11.02180065,-11.27386612
3.34,-7.962538774,-8.07908624,-8.203330966,-8.30379575,-8.403005674,-8.509026206,-8.600301729,-8.771017186,-8.955938815,-8.776383385,-8.989339322,-9.069564215,-10.05541116,-9.294106362,-10.17775311,-9.58636045,-9.774871789,-9.882589957,-10.10483966,-10.1303761,-9.986390838,-10.52234084,-10.70335497,-10.86065464,-10.84967557,-11.06536341,-11.31920911
3.341,-7.983386335,-8.100224125,-8.225149216,-8.326221384,-8.425986928,-8.532621926,-8.624419941,-8.7960862,-8.98184181,-8.803488366,-9.01788917,-9.098542065,-10.09779214,-9.324419173,-10.22150898,-9.618371778,-9.808022615,-9.916439572,-10.14267197,-10.16789472,-10.02170372,-10.5626057,-10.7450392,-10.90312222,-10.89206166,-11.10923346,-11.36487578
3.342,-8.004361606,-8.12148999,-8.247099521,-8.348782854,-8.449106953,-8.556360616,-8.648683392,-8.821306617,-9.007900125,-8.830762177,-9.046619101,-9.127705125,-10.14043753,-9.354923775,-10.26553961,-9.650586423,-9.841385213,-9.950506528,-10.18076772,-10.20566689,-10.05723718,-10.60315068,-10.78701857,-10.94588774,-10.93474376,-11.15341374,-11.4108693
3.343,-8.0254651,-8.142884569,-8.269182648,-8.371480956,-8.472366572,-8.580243139,-8.673092965,-8.846679365,-9.034114739,-8.858205946,-9.07553036,-9.157054734,-10.18334884,-9.385621545,-10.30984657,-9.683005891,-9.874961187,-9.984792491,-10.21912924,-10.24369479,-10.09299298,-10.64397835,-10.82929586,-10.98895403,-10.97772465,-11.19790725,-11.45719291
3.344,-8.046697339,-8.164408601,-8.291399371,-8.394316494,-8.495766618,-8.604270364,-8.697649547,-8.872205382,-9.060486641,-8.885820812,-9.104624207,-9.186592247,-10.22652758,-9.41651388,-10.35443144,-9.71563171,-9.908752157,-10.01929915,-10.25775888,-10.28198061,-10.12897289,-10.6850913,-10.87187391,-11.03232394,-11.02100716,-11.24271703,-11.5038499
3.345,-8.068058854,-8.186062833,-8.313750472,-8.417290279,-8.519307929,-8.628443169,-8.722354039,-8.897885615,-9.087016829,-8.913607926,-9.133901915,-9.216319033,-10.26997528,-9.447602191,-10.39929584,-9.748465425,-9.942759766,-10.05402821,-10.296659,-10.3205266,-10.16517873,-10.72649218,-10.91475558,-11.07600036,-11.06459414,-11.28784617,-11.5508436
3.346,-8.089550182,-8.207848016,-8.336236737,-8.440403128,-8.542991352,-8.652762442,-8.747207345,-8.923721021,-9.113706311,-8.94156845,-9.163364771,-9.246236476,-10.3136935,-9.478887904,-10.44444139,-9.781508597,-9.976985674,-10.08898139,-10.33583204,-10.35933502,-10.20161231,-10.76818368,-10.9579438,-11.11998625,-11.10848851,-11.33329781,-11.59817741
3.347,-8.111171869,-8.22976491,-8.358858962,-8.463655867,-8.56681774,-8.677229077,-8.772210382,-8.949712563,-9.140556105,-8.969703561,-9.193014075,-9.276345976,-10.35768381,-9.510372464,-10.48986975,-9.814762809,-10.01143156,-10.12416046,-10.37528043,-10.39840817,-10.2382755,-10.81016851,-11.00144153,-11.16428459,-11.15269322,-11.37907514,-11.64585478
3.348,-8.132924469,-8.251814282,-8.381617949,-8.487049327,-8.590787958,-8.701843978,-8.797364073,-8.975861217,-9.167567239,-8.998014444,-9.222851143,-9.306648949,-10.40194781,-9.54205733,-10.53558259,-9.848229661,-10.04609914,-10.15956718,-10.41500666,-10.43774838,-10.27517017,-10.85244945,-11.04525178,-11.20889843,-11.19721127,-11.42518139,-11.69387923
3.349,-8.154808545,-8.273996904,-8.404514508,-8.51058435,-8.614902875,-8.726608055,-8.822669351,-9.002167966,-9.194740754,-9.026502299,-9.252877304,-9.337146827,-10.44648711,-9.57394398,-10.58158162,-9.881910773,-10.08099012,-10.19520335,-10.45501325,-10.47735802,-10.31229824,-10.8950293,-11.08937761,-11.25383085,-11.24204572,-11.47161987,-11.74225431
3.35,-8.176824667,-8.296313556,-8.427549455,-8.534261782,-8.63916337,-8.751522231,-8.848127158,-9.028633804,-9.222077699,-9.05516834,-9.283093902,-9.367841056,-10.49130338,-9.606033907,-10.62786856,-9.915807784,-10.11610625,-10.23107078,-10.49530275,-10.51723949,-10.34966163,-10.93791091,-11.13382212,-11.29908499,-11.28719966,-11.51839392,-11.79098367
3.351,-8.198973413,-8.318765025,-8.450723615,-8.558082478,-8.663570329,-8.776587432,-8.873738444,-9.055259734,-9.249579134,-9.084013791,-9.313502297,-9.398733101,-10.53639826,-9.638328623,-10.67444515,-9.949922354,-10.1514493,-10.26717131,-10.53587775,-10.55739521,-10.38726231,-10.98109718,-11.17858847,-11.34466404,-11.33267624,-11.56550695,-11.84007098
3.352,-8.221255372,-8.341352104,-8.47403782,-8.582047303,-8.688124647,-8.801804599,-8.899504171,-9.082046768,-9.277246129,-9.11303989,-9.344103863,-9.429824444,-10.58177345,-9.670829658,-10.72131319,-9.984256162,-10.18702106,-10.30350681,-10.57674089,-10.59782767,-10.42510227,-11.02459103,-11.22367986,-11.39057123,-11.37847866,-11.6129624,-11.88952
3.353,-8.243671139,-8.364075594,-8.497492908,-8.606157125,-8.712827228,-8.827174678,-8.925425307,-9.10899593,-9.305079768,-9.142247888,-9.37489999,-9.461116583,-10.62743067,-9.70353856,-10.76847446,-10.01881091,-10.22282333,-10.34007915,-10.61789481,-10.63853935,-10.46318352,-11.06839545,-11.26909954,-11.43680985,-11.42461016,-11.66076381,-11.93933455
3.354,-8.26622132,-8.386936304,-8.521089728,-8.630412825,-8.737678985,-8.852698624,-8.951502831,-9.136108252,-9.333081144,-9.171639052,-9.405892083,-9.492611033,-10.67337166,-9.736456893,-10.81593079,-10.05358832,-10.25885796,-10.37689026,-10.65934224,-10.67953281,-10.50150811,-11.11251348,-11.31485083,-11.48338326,-11.47107405,-11.70891475,-11.98951852
3.355,-8.288906527,-8.40993505,-8.544829134,-8.654815289,-8.762680837,-8.878377404,-8.977737732,-9.163384778,-9.361251361,-9.201214658,-9.437081564,-9.524309326,-10.71959818,-9.769586243,-10.86368404,-10.08859013,-10.2951268,-10.41394207,-10.70108592,-10.72081063,-10.54007813,-11.15694819,-11.36093708,-11.53029484,-11.51787369,-11.75741885,-12.04007584
3.356,-8.311727383,-8.433072654,-8.568711989,-8.679365412,-8.787833714,-8.904211992,-9.004131008,-9.190826561,-9.389591536,-9.230976001,-9.46846987,-9.556213015,-10.76611201,-9.802928212,-10.9117361,-10.1238181,-10.33163172,-10.45123654,-10.74312863,-10.76237541,-10.57889567,-11.2017027,-11.40736172,-11.57754807,-11.56501249,-11.80627981,-12.09101055
3.357,-8.33468452,-8.456349946,-8.592739165,-8.704064097,-8.813138555,-8.930203373,-9.030683667,-9.218434666,-9.418102796,-9.260924387,-9.500058456,-9.588323669,-10.81291499,-9.836484425,-10.96008888,-10.15927404,-10.36837465,-10.48877566,-10.7854732,-10.80422983,-10.61796288,-11.24678021,-11.45412821,-11.62514645,-11.61249392,-11.8555014,-12.14232674
3.358,-8.357778579,-8.479767766,-8.61691154,-8.728912256,-8.838596306,-8.95635254,-9.057396728,-9.246210166,-9.446786281,-9.291061136,-9.531848793,-9.620642874,-10.86000896,-9.870256523,-11.00874431,-10.19495973,-10.4053575,-10.52656143,-10.8281225,-10.84637656,-10.65728192,-11.29218392,-11.50124009,-11.67309356,-11.66032151,-11.90508743,-12.19402856
3.359,-8.381010208,-8.503326959,-8.641230003,-8.75391081,-8.864207926,-8.982660498,-9.084271219,-9.274154148,-9.475643143,-9.321387585,-9.563842369,-9.653172239,-10.90739578,-9.904246169,-11.05770437,-10.23087703,-10.44258223,-10.5645959,-10.87107944,-10.88881836,-10.696855,-11.33791713,-11.54870095,-11.72139304,-11.70849884,-11.95504182,-12.24612026
3.36,-8.404380068,-8.527028378,-8.665695449,-8.779060686,-8.889974378,-9.009128259,-9.111308178,-9.302267709,-9.504674545,-9.351905083,-9.596040689,-9.685913388,-10.95507736,-9.938455046,-11.10697106,-10.26702777,-10.48005082,-10.60288114,-10.91434698,-10.93155801,-10.73668435,-11.38398316,-11.59651444,-11.77004857,-11.75702957,-12.00536851,-12.29860616
3.361,-8.427888826,-8.550872885,-8.690308783,-8.804362823,-8.915896639,-9.035756848,-9.138508655,-9.330551955,-9.533881663,-9.382614997,-9.628445277,-9.718867966,-11.00305563,-9.972884858,-11.1565464,-10.30341385,-10.51776529,-10.64141924,-10.95792813,-10.97459832,-10.77677224,-11.4303854,-11.64468427,-11.81906393,-11.8059174,-12.05607153,-12.35149065
3.362,-8.451537161,-8.574861351,-8.715070918,-8.829818167,-8.941975692,-9.062547298,-9.165873709,-9.359008007,-9.563265687,-9.413518708,-9.661057672,-9.75203764,-11.05133255,-10.00753733,-11.20643247,-10.34003717,-10.55572765,-10.68021231,-11.00182593,-11.01794215,-10.81712098,-11.47712731,-11.69321422,-11.86844293,-11.85516611,-12.107155,-12.4047782
3.363,-8.475325762,-8.598994652,-8.739982775,-8.855427673,-8.968212534,-9.089500654,-9.193404412,-9.387636995,-9.592827818,-9.444617611,-9.693879436,-9.785424094,-11.09991012,-10.04241421,-11.25663136,-10.37689965,-10.59393999,-10.71926252,-11.04604348,-11.06159243,-10.8577329,-11.52421237,-11.74210812,-11.91818948,-11.90477953,-12.15862309,-12.45847337
3.364,-8.499255324,-8.623273676,-8.765045285,-8.881192306,-8.994608167,-9.11661797,-9.221101844,-9.41644006,-9.622569269,-9.47591312,-9.726912144,-9.819029035,-11.14879034,-10.07751726,-11.3071452,-10.41400325,-10.63240437,-10.75857204,-11.09058392,-11.10555211,-10.89861038,-11.57164415,-11.79136989,-11.96830752,-11.95476159,-12.21048005,-12.5125808
3.365,-8.523326556,-8.647699316,-8.790259388,-8.907113039,-9.021163605,-9.143900312,-9.248967097,-9.445418358,-9.652491269,-9.507406662,-9.760157395,-9.852854188,-11.19797528,-10.11284827,-11.35797614,-10.45134996,-10.67112292,-10.79814309,-11.13545046,-11.14982418,-10.93975582,-11.61942626,-11.8410035,-12.0188011,-12.00511624,-12.2627302,-12.56710522
3.366,-8.547540176,-8.672272475,-8.815626032,-8.933190856,-9.047879874,-9.171348756,-9.277001276,-9.474573055,-9.682595058,-9.539099682,-9.793616804,-9.886901302,-11.24746702,-10.14840907,-11.4091264,-10.48894176,-10.71009779,-10.83797789,-11.18064633,-11.19441171,-10.98117168,-11.6675624,-11.89101299,-12.06967431,-12.05584754,-12.31537796,-12.62205145
3.367,-8.571896911,-8.696994065,-8.841146176,-8.959426748,-9.074758007,-9.198964388,-9.305205496,-9.503905328,-9.71288189,-9.570993642,-9.827292007,-9.921172146,-11.29726768,-10.18420148,-11.46059819,-10.52678071,-10.74933115,-10.87807873,-11.22617483,-11.23931778,-11.02286043,-11.7160563,-11.94140248,-12.12093134,-12.10695961,-12.36842781,-12.6774244
3.368,-8.596397498,-8.721865006,-8.866820787,-8.985821719,-9.101799049,-9.226748308,-9.333580883,-9.533416369,-9.743353033,-9.60309002,-9.861184659,-9.955668513,-11.34737941,-10.22022736,-11.5123938,-10.56486886,-10.78882519,-10.91844791,-11.27203931,-11.28454555,-11.0648246,-11.76491177,-11.99217616,-12.17257642,-12.15845664,-12.42188433,-12.73322906
3.369,-8.621042686,-8.746886228,-8.892650841,-9.01237678,-9.129004055,-9.254701624,-9.362128575,-9.56310738,-9.774009768,-9.635390313,-9.895296436,-9.990392216,-11.39780439,-10.2564886,-11.56451551,-10.60320829,-10.82858217,-10.95908775,-11.31824318,-11.33009822,-11.10706676,-11.81413268,-12.0433383,-12.2246139,-12.2103429,-12.47575217,-12.78947054
3.37,-8.645833235,-8.772058667,-8.918637325,-9.039092954,-9.156374091,-9.282825457,-9.390849723,-9.592979578,-9.804853392,-9.667896032,-9.929629034,-10.02534509,-11.44854486,-10.2929871,-11.61696568,-10.64180113,-10.86860434,-11.00000064,-11.36478989,-11.37597904,-11.1495895,-11.86372298,-12.09489322,-12.27704817,-12.26262272,-12.53003607,-12.84615403
3.371,-8.670769912,-8.797383272,-8.944781234,-9.06597127,-9.183910235,-9.311120941,-9.41974549,-9.623034192,-9.835885215,-9.700608709,-9.964184171,-10.060529,-11.49960306,-10.32972481,-11.66974669,-10.68064952,-10.90889399,-11.04118897,-11.41168296,-11.42219131,-11.19239548,-11.91368668,-12.14684537,-12.32988373,-12.31530055,-12.58474086,-12.90328484
